# Sensor Landskrona Storgatan 24, Landskrona kommun, Sweden (Natur Vårdsverket - Swedish Environmental Protection Agency/se20484)
# https://aqicn.org/station/@501073/
# Daily no2
date,min,max,pm25,q1,q3,stdev,count
2025-01-30T00:00:00.000Z,1.55,6.96,3.31,2.8,4.8,1.45,20
2025-01-31T00:00:00.000Z,1.14,6.22,2.6,1.93,3.75,1.228,23
2025-02-01T00:00:00.000Z,1.06,6.61,2.9,1.73,4.32,1.774,24
2025-02-02T00:00:00.000Z,1.64,16.48,5.23,3.85,9.82,3.764,23
2025-02-03T00:00:00.000Z,1.3,15.35,3.75,2.1,7.85,4.282,24
2025-02-04T00:00:00.000Z,3.56,13.87,9.6,5.01,13.05,3.675,24
2025-02-05T00:00:00.000Z,2.6,12.34,7.06,4.51,9.33,3.061,22
2025-02-06T00:00:00.000Z,1.15,11.1,2.98,2.56,4.88,2.283,24
2025-02-07T00:00:00.000Z,1.14,4.68,2.27,1.61,3.69,1.172,23
2025-02-08T00:00:00.000Z,1.12,5.13,2.31,1.57,3.52,1.283,24
2025-02-09T00:00:00.000Z,0.84,2.46,1.47,1.28,1.89,0.399,24
2025-02-10T00:00:00.000Z,0.84,4.38,3.48,2.19,3.91,1.132,23
2025-02-11T00:00:00.000Z,3.26,6.07,4.09,3.79,4.71,0.784,24
2025-02-12T00:00:00.000Z,0.88,5.97,3.37,2.77,4.3,1.235,23
2025-02-13T00:00:00.000Z,0.78,2.68,1.6,1.14,2.21,0.548,23
2025-02-14T00:00:00.000Z,0.97,6.32,1.42,1.12,3.23,1.468,24
2025-02-15T00:00:00.000Z,0.79,6.86,2.22,1.38,3.03,1.741,24
2025-02-16T00:00:00.000Z,1.09,6.02,1.42,1.27,2.91,1.242,19
2025-02-17T00:00:00.000Z,0.86,6.51,2.52,1.66,3.52,1.301,24
2025-02-18T00:00:00.000Z,1.26,8.49,3.51,2.46,4.55,1.896,24
2025-02-19T00:00:00.000Z,4.55,56.66,12.93,9.19,17.37,12.376,24
2025-02-20T00:00:00.000Z,1.41,11.7,2.92,2.17,4.47,2.512,24
2025-02-21T00:00:00.000Z,3.41,13.18,7.9,4.03,10.51,2.974,23
2025-02-22T00:00:00.000Z,2.95,74.92,3.86,3.27,6.07,14.735,22
2025-02-23T00:00:00.000Z,3.97,75.51,6.49,6.02,8.98,19.705,22
2025-02-24T00:00:00.000Z,2.86,23.94,5.5,4.12,7.75,4.516,22
2025-02-25T00:00:00.000Z,2.75,27.39,7.97,5.43,13.79,6.569,24
2025-02-26T00:00:00.000Z,7.35,40.42,14.12,10.91,16.23,6.62,23
2025-02-27T00:00:00.000Z,2.62,15.4,6.56,3.75,14.36,5.112,8
2025-02-28T00:00:00.000Z,1.38,5.03,2.27,1.43,4.07,1.387,6
2025-03-01T00:00:00.000Z,1.01,10.22,2.44,1.55,2.97,2.221,19
2025-03-02T00:00:00.000Z,1.12,8.19,2.88,2.1,3.72,1.554,23
2025-03-03T00:00:00.000Z,0.81,6.42,2.61,1.82,3.52,1.334,23
2025-03-04T00:00:00.000Z,1.5,5.68,2.49,1.77,3.38,1.061,24
2025-03-05T00:00:00.000Z,0.96,7.11,2.61,1.87,3.73,1.484,24
2025-03-06T00:00:00.000Z,0.96,3.57,2.2,1.83,2.93,0.848,6
2025-03-07T00:00:00.000Z,8.19,25.76,14.95,11.15,17.72,4.591,19
2025-03-08T00:00:00.000Z,4.74,23.1,10.71,7.92,14.46,4.32,24
2025-03-09T00:00:00.000Z,1.49,5.87,2.36,1.92,3.38,1.304,24
2025-03-10T00:00:00.000Z,0.92,18.05,3.46,1.3,6.51,4.432,23
2025-03-11T00:00:00.000Z,0.68,13.23,6.71,2.02,9.08,3.865,21
2025-03-12T00:00:00.000Z,1.02,10.02,4.15,2.11,6.69,2.56,24
2025-03-13T00:00:00.000Z,2.48,7.21,4.34,3.46,5.16,1.208,24
2025-03-14T00:00:00.000Z,1.17,3.74,1.72,1.42,2.31,0.665,24
2025-03-15T00:00:00.000Z,1.25,16.88,2.78,2.04,4.96,3.219,24
2025-03-16T00:00:00.000Z,0.93,5.03,1.65,1.1,3.13,1.19,24
2025-03-17T00:00:00.000Z,0.66,7.45,1.91,1.09,3.81,1.862,23
2025-03-18T00:00:00.000Z,1.15,7.65,2.25,1.92,2.74,1.435,22
2025-03-19T00:00:00.000Z,0.84,20.53,2.98,1.73,7.16,5.65,22
2025-03-20T00:00:00.000Z,3.79,28.33,15.03,8.44,19.59,6.672,24
2025-03-21T00:00:00.000Z,1.84,11.65,3.14,2.81,4.36,2.223,24
2025-03-22T00:00:00.000Z,1.39,4.86,3.36,2.31,3.52,0.836,24
2025-03-23T00:00:00.000Z,1.19,4.22,2.34,1.54,3.09,0.875,24
2025-03-24T00:00:00.000Z,1.1,19.84,4.59,2.37,10.59,5.298,24
2025-03-25T00:00:00.000Z,1.66,19.94,5.95,4.83,14.51,5.652,24
2025-03-26T00:00:00.000Z,0.92,12.78,2.23,1.55,4.45,2.832,24
2025-03-27T00:00:00.000Z,2.43,21.57,8.71,4.48,13.62,6.057,10
2025-03-28T00:00:00.000Z,4.13,16.48,8.44,6.37,11.5,3.269,20
2025-03-29T00:00:00.000Z,0.88,19.89,5.13,2,7.6,4.736,23
2025-03-30T00:00:00.000Z,2.06,12.68,4.25,3.16,6.42,2.509,22
2025-03-31T00:00:00.000Z,1.17,7.5,3.06,1.35,4.83,2.197,21
2025-04-01T00:00:00.000Z,1.99,11.45,4.49,3.12,6.07,2.377,23
2025-04-02T00:00:00.000Z,2.18,17.72,7.38,4.76,10.34,3.938,24
2025-04-03T00:00:00.000Z,8.28,39.34,15.25,10.76,18.73,7.285,24
2025-04-04T00:00:00.000Z,1.44,20.04,8.09,3.74,10.03,5.382,24
2025-04-05T00:00:00.000Z,0.76,3.84,1.04,0.95,1.17,0.896,18
2025-04-06T00:00:00.000Z,0.8,8.98,2.18,1.5,3.57,1.728,24
2025-04-07T00:00:00.000Z,0.97,13.92,3.02,1.92,4.66,2.858,19
2025-04-08T00:00:00.000Z,2.27,20.63,6.98,4.42,9.11,4.296,24
2025-04-09T00:00:00.000Z,0.76,14.81,3.22,1.79,6.61,4.146,22
2025-04-10T00:00:00.000Z,0.83,5.68,1.97,1.36,3.42,1.4,21
2025-04-11T00:00:00.000Z,0.52,9.77,1.46,1,5.65,2.995,21
2025-04-12T00:00:00.000Z,1.37,10.51,3.6,2.65,6,2.306,24
2025-04-13T00:00:00.000Z,1.54,23.34,5.05,2.81,6.74,5.322,24
2025-04-14T00:00:00.000Z,0.68,8,3.17,1.9,5.8,2.328,24
2025-04-15T00:00:00.000Z,1.91,7.21,3.23,2.35,3.91,1.212,24
2025-04-16T00:00:00.000Z,2.2,8.44,5.01,3.8,6.64,1.595,24
