date,min,max,pm25,q1,q3,stdev,count
2020-09-23T00:00:00.000Z,3.4,246.65,31.15,14.24,47.95,48.225,453
2020-09-24T00:00:00.000Z,0.9,31.52,1.92,1.5,14.16,9.519,473
2020-09-25T00:00:00.000Z,0.8,19.45,3.75,1.9,8.19,4.223,355
2020-09-26T00:00:00.000Z,0.37,12.65,2.6,1.2,9.82,4.167,278
2020-09-27T00:00:00.000Z,6.05,13.15,9.41,6.87,11.85,2.331,226
2020-09-28T00:00:00.000Z,0.7,8.48,4.79,3.08,6.82,2.086,270
2020-09-29T00:00:00.000Z,0.9,14.85,2.9,1.78,6.35,3.881,264
2020-09-30T00:00:00.000Z,1.8,26.95,8.02,3.86,15.73,6.829,393
2020-10-01T00:00:00.000Z,3.2,21.65,7.53,5.34,11.01,3.787,309
2020-10-02T00:00:00.000Z,2,18.73,9.44,3.95,13.11,4.635,265
2020-10-03T00:00:00.000Z,4.9,25.92,10.35,7.05,16.2,5.375,239
2020-10-04T00:00:00.000Z,0.3,29.3,5.57,0.97,15.94,7.625,316
2020-10-05T00:00:00.000Z,0.3,13.52,1,0.8,2.04,2.92,324
2020-10-06T00:00:00.000Z,0.3,13.15,4.05,1.82,7.54,3.196,333
2020-10-07T00:00:00.000Z,0.6,7.87,2.2,1.4,3,1.178,340
2020-10-08T00:00:00.000Z,0.45,12.23,2.04,1.7,2.4,1.044,330
2020-10-09T00:00:00.000Z,0.6,2.37,1.45,1.23,1.65,0.317,338
2020-10-10T00:00:00.000Z,0.3,6.3,0.95,0.73,1.3,1.012,418
2020-10-11T00:00:00.000Z,0.4,6.87,1.12,0.9,1.48,0.647,431
2020-10-12T00:00:00.000Z,0.1,14.63,2.04,0.98,4.51,3.652,340
2020-10-13T00:00:00.000Z,0.2,8.82,1.2,0.85,1.87,1.513,407
2020-10-14T00:00:00.000Z,0.1,0.68,0.3,0.27,0.37,0.088,396
2020-10-15T00:00:00.000Z,0.1,1.02,0.5,0.4,0.67,0.163,392
2020-10-16T00:00:00.000Z,0.17,32.29,0.5,0.4,0.7,1.935,419
2020-10-17T00:00:00.000Z,0.1,2.52,0.54,0.3,1,0.499,424
2020-10-18T00:00:00.000Z,0.1,3,0.6,0.38,1.33,0.666,433
2020-10-19T00:00:00.000Z,0.4,10.6,1.17,0.93,1.5,1.575,433
2020-10-20T00:00:00.000Z,4.2,32.45,14.18,10.05,18.13,5.944,439
2020-10-21T00:00:00.000Z,2.78,75.65,36.94,16.69,50.62,19.152,432
2020-10-22T00:00:00.000Z,0.75,3.97,2.35,1.88,2.7,0.65,415
2020-10-23T00:00:00.000Z,0.4,9.73,2.42,0.9,3.05,2.073,417
2020-10-24T00:00:00.000Z,1.23,40.13,3.71,2.02,16.52,11.146,422
2020-10-25T00:00:00.000Z,0.93,21.23,2.16,1.67,3.66,4.085,472
2020-10-26T00:00:00.000Z,0.77,21.83,6.15,3.92,9.9,4.83,471
2020-10-27T00:00:00.000Z,1.7,24.83,5.05,3,9.05,6.628,450
2020-10-28T00:00:00.000Z,0.9,6.32,2.83,2,3.3,1.027,468
